Index,CUSIP,ISIN,OAPermID,RIC,SEDOL,LipperID,Ticker
CEVG.DE,,DE0005407506,4295869737,CEVG.DE,,,CEV
COPMa.DE,,DE0005437305,5050307430,COPMa.DE,,,COP
DAIGn.DE,,DE0007100000,4295869694,DAIGn.DE,,,DAI
GBFG.DE,,DE0005909006,5001194527,GBFG.DE,,,GBF
GMEG.DE,,DE0005495626,4295869319,GMEG.DE,,,GME
HWAG.DE,,DE0006095003,4295869743,HWAG.DE,,,CAP
MSAG.DE,,DE0005855183,4295869054,MSAG.DE,,,MSAG
DRIG.DE,,DE0005545503,4295869472,DRIG.DE,,,DRI
CONG.DE,,DE0005439004,4295869236,CONG.DE,,,CON
CWCG.DE,,DE0005403901,5040258563,CWCG.DE,,,CWC
DGRG.DE,,DE0005533400,4295869912,DGRG.DE,,,DGR
EDLG.DE,,DE0005649503,5068320502,EDLG.DE,,,EDL
ESYG.DE,,DE0005634000,4295869778,ESYG.DE,,,ESY
EVDG.DE,,DE0005470306,5043318232,EVDG.DE,,,EVD
D6HG.DE,,DE000A0JC8S7,5052526586,D6HG.DE,,,D6H
HEIG.DE,,DE0006047004,4295868961,HEIG.DE,,,HEI
DLXG.DE,,DE000A0MZ4B0,4297686051,DLXG.DE,,,DLX
HHFGn.DE,,DE000A0S8488,4295870241,HHFGn.DE,,,HHFA
FAAS.DE,,AT0000785407,4295859076,FAAS.DE,,,FAA
BMWG.DE,,DE0005190003,4295869227,BMWG.DE,,,BMW
BLMG.DE,,DE0005088108,4295869161,BLMG.DE,,,BWB
F3CG.DE,,DE0007568578,4295870177,F3CG.DE,,,F3C
CFCG.DE,,DE000A0LBKW6,5038062657,CFCG.DE,,,CFC
CE2G.DE,,DE000A0LAUP1,4295869097,CE2G.DE,,,CE2
COKG.DE,,DE0005419105,5038907473,COKG.DE,,,COK
FNTGn.DE,,DE000A0Z2ZZ5,5000063237,FNTGn.DE,,,FNTN
G6PGn.DE,,DE0007612103,4295868901,G6PGn.DE,,,G6P
DTEGn.DE,,DE0005557508,4295870332,DTEGn.DE,,,DTE
EFFG.DE,,DE0008041005,4295868774,EFFG.DE,,,EFF
DEQGn.DE,,DE0007480204,4295869658,DEQGn.DE,,,DEQ
ELGG.DE,,DE0005677108,4295869918,ELGG.DE,,,ELG
BIOG.DE,,DE0005227201,4295868772,BIOG.DE,,,BIO
DPWGn.DE,,DE0005552004,4295869983,DPWGn.DE,,,DPW
HAWG.DE,,DE0006042708,4295869475,HAWG.DE,,,HAW
GLJn.DE,,DE000A161N30,4295870117,GLJn.DE,,,GLJ
AR4G.DE,,DE000A0JK2A8,5046713276,AR4G.DE,,,AR4
HNLG.DE,,DE0005157101,4295869295,HNLG.DE,,,HNL
HP3G.DE,,DE0006001902,4295870191,HP3G.DE,,,HP3
ISRG.DE,,DE0005488100,4295870122,ISRG.DE,,,ISR
HYQGn.DE,,DE0005493365,4297451272,HYQGn.DE,,,HYQ
IXXG.DE,,DE0005759807,5054883197,IXXG.DE,,,IXX
KU2G.DE,,DE0006204407,4295869083,KU2G.DE,,,KU2
KRNG.DE,,DE0006335003,4295869981,KRNG.DE,,,KRN
IFXGn.DE,,DE0006231004,4295870063,IFXGn.DE,,,IFX
IS7G.DE,,DE0005874846,4295869115,IS7G.DE,,,IS7
MAKG.DE,,DE0006044001,5001294939,MAKG.DE,,,MAK
MDNG.DE,,DE0006605009,4295869749,MDNG.DE,,,MDN
MLLG.DE,,DE0006214687,4295869665,MLLG.DE,,,MLL
NDXG.DE,,DE000A0D6554,5000667749,NDXG.DE,,,NDX1
LEOGn.DE,,DE0005408884,4295869612,LEOGn.DE,,,LEO
HPBGn.DE,,DE000A0L1NN5,4295868895,HPBGn.DE,,,HPBK
MORG.DE,,DE0006632003,4295869785,MORG.DE,,,MOR
MRCG.DE,,DE0006599905,4295869098,MRCG.DE,,,MRK
IS8G.DE,,DE0007830788,4295869677,IS8G.DE,,,IS8
MANG.DE,,DE0005937007,4295869228,MANG.DE,,,MAN
MDG1k.DE,,DE000A1X3W00,4295869325,MDG1k.DE,,,MDG1
L1OGk.DE,,DE000A12UP29,4295870019,L1OGk.DE,,,L1OA
B5AG.DE,,DE0005168108,4295870316,B5AG.DE,,,B5A
B8AG.DE,,DE0002605557,4295870276,B8AG.DE,,,B8A
C1VG.DE,,DE0006204589,4295869573,C1VG.DE,,,C1V
EV4G.DE,,DE0009147207,4295870206,EV4G.DE,,,EV4
FPEG_p.DE,,DE0005790430,5040186258,FPEG_p.DE,,,FPE3
MXHNn.DE,,DE000A2DA588,5062149042,MXHNn.DE,,,MXHN
MUMG.DE,,DE0006580806,5000071466,MUMG.DE,,,MUM
NLVGn.DE,,DE0008435967,4295868982,NLVGn.DE,,,NBG6
ERMGk.DE,,DE000A0Z23G6,4295869683,ERMGk.DE,,,ERMK
FIEG.DE,,DE0005772206,4295869293,FIEG.DE,,,FIE
FREG.DE,,DE0005785604,5001439044,FREG.DE,,,FRE
BAYGn.DE,,DE000BAY0017,4295869217,BAYGn.DE,,,BAYN
DLGS.DE,,GB0059822006,4297524344,DLGS.DE,,,DLG
EING_p.DE,,DE0005654933,4295868778,EING_p.DE,,,EIN3
DWNG.DE,,DE000A0HN5C6,5062386053,DWNG.DE,,,DWNI
A4Y.DE,,DE000A0KFKB3,4295868695,A4Y.DE,,,A4Y
CSHG.DE,,DE0005407100,4295869467,CSHG.DE,,,CSH
H5EG.DE,,DE000A0EQ578,4295870328,H5EG.DE,,,H5E
FMEG.DE,,DE0005785802,4295869203,FMEG.DE,,,FME
HABG.DE,,DE0006013006,4295869326,HABG.DE,,,HAB
GILG.DE,,DE0005878003,4295869592,GILG.DE,,,GIL
NAFG.DE,,DE0006766504,4295869254,NAFG.DE,,,NDA
COR2.DE,,DE000A0B9VV6,4295870161,COR2.DE,,,CORE
EUZG.DE,,DE0005659700,4295869808,EUZG.DE,,,EUZ
BSLG.DE,,DE0005102008,4295869761,BSLG.DE,,,BSL
BVB.DE,,DE0005493092,4295869631,BVB.DE,,,BVB
BYWGnx.DE,,DE0005194062,4295869074,BYWGnx.DE,,,BYW6
HNRGn.DE,,DE0008402215,4295869315,HNRGn.DE,,,HNR1
G1AG.DE,,DE0006602006,5000010681,G1AG.DE,,,G1A
GSC1n.DE,,DE000A1K0201,4295869462,GSC1n.DE,,,GSC1
PZSG.DE,,DE0006942808,4295868704,PZSG.DE,,,PZS
RCMN.DE,,DE000A1RFMY4,4297349012,RCMN.DE,,,RCMN
SIEGn.DE,,DE0007236101,4295869238,SIEGn.DE,,,SIE
ST5G.DE,,DE000A0LR936,5037280753,ST5G.DE,,,ST5
SATG.DE,,DE0007165607,4295868872,SATG.DE,,,SRT
GXIG.DE,,DE000A0LD6E6,4295870260,GXIG.DE,,,GXI
HDDG.DE,,DE0007314007,4295869529,HDDG.DE,,,HDD
QB7G.DE,,DE0005202303,4295870142,QB7G.DE,,,QB7
JENGn.DE,,DE000A2NB601,4295869506,JENGn.DE,,,JEN
SZUG.DE,,DE0007297004,4295869156,SZUG.DE,,,SZU
E4CG.DE,,DE0005854343,4295870032,E4CG.DE,,,E4C
MPCKk.DE,,DE000A1TNWJ4,4295869638,MPCKk.DE,,,MPCK
MUBG.DE,,DE0006627201,5044009838,MUBG.DE,,,MUB
MWBG.DE,,DE0006656101,4295869770,MWBG.DE,,,MWB
SIXG.DE,,DE0007231326,5040208467,SIXG.DE,,,SIX2
VT9G.DE,,DE000VTG9999,4295870238,VT9G.DE^D19,,,VT9
HAEG.DE,,DE0006190705,4295870134,HAEG.DE,,,HAE
HLGZ.DE,,CH0006539198,4295890738,HLGZ.DE,,,HLG
N7GG.DE,,DE000A0JKHC9,5057816079,N7GG.DE,,,N7G
NXUG.DE,,DE0005220909,4295869331,NXUG.DE,,,NXU
PSMGn.DE,,DE000PSM7770,5046390332,PSMGn.DE,,,PSM
RTCG.DE,,DE0007008906,4295869779,RTCG.DE,,,RTC
HOTG.DE,,DE0006070006,4295869084,HOTG.DE,,,HOT
FRAG.DE,,DE0005773303,4295868957,FRAG.DE,,,FRA
SOWGn.DE,,DE000A2GS401,4295869822,SOWGn.DE,,,SOW
SHVA.DE,,DE000A168205,4295870231,SHVA.DE,,,SVE
SY1G.DE,,DE000SYM9999,4295868896,SY1G.DE,,,SY1
LUSGn.DE,,DE0006459324,4295868665,LUSGn.DE,,,LUS
LPKG.DE,,DE0006450000,4295869721,LPKG.DE,,,LPK
IC8Gn.DE,,DE000A0HNF96,4295870179,IC8Gn.DE,,,IC8
GFTG.DE,,DE0005800601,5046660761,GFTG.DE,,,GFT
ISHG.DE,,DE000A0EPUH1,4295869718,ISHG.DE,,,ISH2
UZUG.DE,,DE0007551509,4295869530,UZUG.DE,,,UZU
V3SG.DE,,DE000A0KEXC7,4295870314,V3SG.DE,,,V3S
MBBG.DE,,DE000A0ETBQ4,5045512657,MBBG.DE,,,MBB
MEDG.DE,,DE0006595101,4295869285,MEDG.DE,,,MED
MUVGn.DE,,DE0008430026,4295868986,MUVGn.DE,,,MUV2
WUGG.DE,,DE0007775207,4295869572,WUGG.DE,,,WUG
K1RG.DE,,DE000A0KFUJ5,4295870307,K1RG.DE,,,K1R
OBCGn.DE,,DE000XNG8888,5057826585,OBCGn.DE,,,O1BC
O4BG.DE,,DE0006286560,4295869566,O4BG.DE,,,O4B
PATGn.DE,,DE000PAT1AG3,4295870245,PATGn.DE,,,PAT
KSBG.DE,,DE0006292006,5064611079,KSBG.DE,,,KSB
LHAG.DE,,DE0008232125,4295868979,LHAG.DE,,,LHA
LXSG.DE,,DE0005470405,4295870205,LXSG.DE,,,LXS
DB1Gn.DE,,DE0005810055,4298007872,DB1Gn.DE,,,DB1
DBKGn.DE,,DE0005140008,4295869482,DBKGn.DE,,,DBK
BIJG.DE,,DE0005229504,4295869973,BIJG.DE,,,BIJ
SBSG.DE,,DE000STRA555,5067158273,SBSG.DE,,,SBS
SGCG.DE,,DE0007235301,4295869114,SGCG.DE,,,SGL
SLTG.DE,,DE000A2NBTL2,4295869409,SLTG.DE,,,SLT
M4NG.DE,,DE000A0KD0F7,4295869195,M4NG.DE,,,M4N
CECG.DE,,DE0007257503,4295868692,CECG.DE,,,CEC
MF6G.DE,,DE000A0HGQF5,4297745497,MF6G.DE,,,MF6
CNWKk.DE,,DE000A1K0227,4295869312,CNWKk.DE,,,CNWK
YSNG.DE,,DE0007276503,4295869924,YSNG.DE,,,YSN
OSPGk.DE,,DE000A0BVU28,4295870074,OSPGk.DE,,,OSP2
PGNG.DE,,DE0005558696,5064637630,PGNG.DE,,,PGN
IVUG.DE,,DE0007448508,4295869327,IVUG.DE,,,IVU
IVXG.DE,,DE0005859698,4295870080,IVXG.DE,,,IVX
KWSG.DE,,DE0007074007,5045870761,KWSG.DE,,,KWS
MGNK.DE,,DE000A2LQ900,4295869711,MGNK.DE,,,MGNK
FPHG.DE,,DE000FPH9000,5057947436,FPHG.DE,,,FPH
MTXGn.DE,,DE000A0D9PT0,4295868681,MTXGn.DE,,,MTX
DEXGn.DE,,DE0005146807,4295870223,DEXGn.DE,,,DEX
EQSn.DE,,DE0005494165,4295870085,EQSn.DE,,,EQS
EBKG.DE,,DE0005220008,4295869310,EBKG.DE,,,EBK
NTGG.DE,,DE000A0KPPR7,4295870110,NTGG.DE,,,NTG
SYZG.DE,,DE0005104806,4295869634,SYZG.DE,,,SYZ
TINCk.DE,,DE000A2G8Y89,4295870283,TINCk.DE,,,TINC
TKAG.DE,,DE0007500001,4295869754,TKAG.DE,,,TKA
SAPG.DE,,DE0007164600,5043321284,SAPG.DE,,,SAP
SWEGn.DE,,DE0005156236,4295869346,SWEGn.DE,,,SCE
SZZG.DE,,DE0005141907,4295869901,SZZG.DE,,,SZZ
TGTG.DE,,DE0005118806,4295869803,TGTG.DE,,,TGT
LEIG.DE,,DE0006464506,4295869588,LEIG.DE,,,LEI
M5ZG.DE,,DE000A0JQ5U3,4295870006,M5ZG.DE,,,M5Z
KCOGn.DE,,DE000KC01000,4295868688,KCOGn.DE,,,KCO
ULCG.DE,,DE0005489561,4295870137,ULCG.DE,,,ULC
KWGG.DE,,DE0006578008,4295869495,KWGG.DE,,,KWG
MVVGn.DE,,DE000A0H52F5,4295869756,MVVGn.DE,,,MVV1
N2FGn.DE,,DE0005400667,4295869949,N2FGn.DE,,,N2F
NC5Ak.DE,,DE000A12UP37,4295869891,NC5Ak.DE,,,NC5A
RSL2.DE,,DE000A1PHBB5,4295869515,RSL2.DE,,,RSL2
SDFGn.DE,,DE000KSAG888,4295869106,SDFGn.DE,,,SDF
SZGG.DE,,DE0006202005,4295869182,SZGG.DE,,,SZG
TPEG.DE,,DE0007461006,4295869846,TPEG.DE,,,TPE
MBQGn.DE,,DE0005218309,4297654036,MBQGn.DE,,,MBQ
TIMGn.DE,,GB00BHD66J44,5042216525,TIMGn.DE,,,TIM
TTKG.DE,,DE0007446007,4295869916,TTKG.DE,,,TTK
UUUG.DE,,DE0005167902,4295869969,UUUG.DE,,,UUU
O2C.DE,,AT0000A00Y78,4295859032,O2C.DE,,,O2C
UTDI.DE,,DE0005089031,4295869278,UTDI.DE,,,UTDI
VBKG.DE,,DE000A0JL9W6,4295869108,VBKG.DE,,,VBK
VIBG_p.DE,,DE0007657231,4295869043,VIBG_p.DE,,,VIB3
HNKG_p.DE,,DE0006048432,4295869260,HNKG_p.DE,,,HEN3
PUMG.DE,,DE0006969603,5035708251,PUMG.DE,,,PUM
PA8G.DE,,DE000A0B65S3,4295870315,PA8G.DE,,,PA8
NEKG.DE,,DE0006452907,5050710924,NEKG.DE,,,NEM
S4AG.DE,,DE0005751986,4295870023,S4AG.DE,,,S4A
INHG.DE,,DE0006200108,4295869178,INHG.DE,,,INH
T3T1k.DE,,DE000A2AAA75,4295870240,T3T1k.DE,,,T3T1
TEGG.DE,,DE0008303504,4295869000,TEGG.DE,,,TEG
WEG1.DE,,DE000A0HN4T3,4295869740,WEG1.DE,,,WEG1
YOCG.DE,,DE0005932735,4295870041,YOCG.DE,,,YOC
SNGGk.DE,,DE000A1681X5,4295869268,SNGGk.DE,,,SNG
WBAHk.DE,,DE000A2TSU21,4295869751,WBAHk.DE,,,WBAH
SWAG.DE,,DE0007229007,4295868875,SWAG.DE,,,SWA
SYTG.DE,,DE0005178008,4295870123,SYTG.DE,,,SYT
TGHN.DE,,LU1618151879,4295882993,TGHN.DE,,,TGHN
QSCG.DE,,DE0005137004,4295870153,QSCG.DE,,,QSC
RHKG.DE,,DE0007042301,4295868796,RHKG.DE,,,RHK
EVTG.DE,,DE0005664809,5068477440,EVTG.DE,,,EVT
FRSG.DE,,DE0005775803,5000437649,FRSG.DE,,,FRS
V6CG.DE,,DE0007846867,4295870016,V6CG.DE,,,V6C
WACGn.DE,,DE000WACK012,5000041553,WACGn.DE,,,WAC
WUWGn.DE,,DE0008051004,4295869874,WUWGn.DE,,,WUW
TUIGn.DE,,DE000TUAG000,4295869210,TUIGn.DE,,,TUI1
VSCk.DE,,DE000A14KL72,4295870097,VSCk.DE,,,VSC
EXNG.DE,,DE000A1RFM03,4295869583,EXNG.DE,,,EXN
DMRE.DE,,DE000A0XFSF0,5035081655,DMRE.DE,,,DMRE
SISG.DE,,DE0007201907,4295869862,SISG.DE,,,SIS
SMHNn.DE,,DE000A1K0235,5059054061,SMHNn.DE,,,SMHN
RWEG.DE,,DE0007037129,4295869049,RWEG.DE,,,RWE
GMMG.DE,,DE0005895403,4295869176,GMMG.DE,,,GMM
HBMG.DE,,DE0006084403,5000069564,HBMG.DE,,,HBM
H9WG.DE,,DE000A0LR4P1,4295869181,H9WG.DE,,,H9W
VG8G.DE,,DE0005479307,4296215416,VG8G.DE,,,VG8
VOSG.DE,,DE0007667107,4295868992,VOSG.DE,,,VOS
WCHG.DE,,DE000WCH8881,4295869118,WCHG.DE,,,WCH
VIHG.DE,,DE0002457512,4295869264,VIHG.DE,,,VIH
WL6G.DE,,DE000A11QVV0,5057984015,WL6G.DE,,,WL6
2HR.DE,,DE000A2E4T77,5052135102,2HR.DE,BDCSG82,,2HRA
SHFG.DE,,DE0007203705,5059947589,SHFG.DE,,,SHF
SMWN.DE,,DE000A1RFMZ1,4295869728,SMWN.DE,,,SMWN
SPME.DE,,DE0007279507,4295869887,SPME.DE,,,SPM
STOG_p.DE,,DE0007274136,5042230452,STOG_p.DE,,,STO3
JUNG_p.DE,,DE0006219934,4295868766,JUNG_p.DE,,,JUN3
M3VGn.DE,,DE000A0LBFE4,4297670730,M3VGn.DE,,,M3V
M7UG.DE,,DE000A0MSN11,4297883393,M7UG.DE,,,M7U
MLPG.DE,,DE0006569908,5057829971,MLPG.DE,,,MLP
MZXG.DE,,DE0005492938,5040699848,MZXG.DE,,,MZX
OHBG.DE,,DE0005936124,5045819668,OHBG.DE,,,OHB
OBSG.DE,,DE0005228779,4295869619,OBSG.DE,,,OBS
PWOG.DE,,DE0006968001,4295868713,PWOG.DE,,,PWO
RHMG.DE,,DE0007030009,4295869123,RHMG.DE,,,RHM
SFQN.DE,,LU0307018795,4295870249,SFQN.DE,,,SFQ
WSO1k.DE,,DE000A2GS609,4297456600,WSO1k.DE,,,WSO1
HOC.DE,,DE0005495329,4295869318,HOC.DE,,,HOC
PV.DE,,DE0006916604,4295869265,PV.DE,,,PFV
PNEGn.DE,,DE000A0JBPG2,4295869742,PNEGn.DE,,,PNE3
RAAG.DE,,DE0007010803,4295870111,RAAG.DE,,,RAA
SKBG.DE,,DE0007193500,4295868767,SKBG.DE,,,SKB
SPRGn.DE,,DE0005501357,5040706960,SPRGn.DE,,,SPR
SURG.DE,,DE0005176903,4295868829,SURG.DE,,,SUR
WSUG.DE,,DE0007507501,4295869553,WSUG.DE,,,WSU
V3VGn.DE,,DE000A0BL849,4295870197,V3VGn.DE,,,V3V
VZLC.DE,,DE000A0N62F2,5035255912,VZLC.DE,,68153854,VZLC
T5OG.DE,,DE000A0KFRJ1,4295869172,T5OG.DE,,,T5O
WING.DE,,DE000A0CAYB2,4295870225,WING.DE^E19,,,WIN
VOWG_p.DE,,DE0007664039,4295869244,VOWG_p.DE,,,VOW3
VVVGn_p.DE,,DE0005408686,4296348885,VVVGn_p.DE,,,VVV3
WDIG.DE,,DE0007472060,4295869662,WDIG.DE,,,WDI
WIGGk.DE,,DE000A1EMG56,4295869650,WIGGk.DE,,,WIG1
ZILGn.DE,,DE0007856023,4295868805,ZILGn.DE,,,ZIL2
BTGI.MI,,IT0004412497,4295875307,BTGI.MI,4083762,,B
BRBI.MI,,IT0005252728,4295875504,BRBI.MI,BF37983,,BRE
BSS.MI,,IT0003097257,4295875482,BSS.MI,7144097,,BSS
CEMI.MI,,IT0003126783,4295875700,CEMI.MI,7148624,,CEM
ACAG.MI,,IT0001382024,4295875623,ACAG.MI,5806634,,ACS
EUKE.MI,,IT0004818297,4295875446,EUKE.MI,B8394R4,,EUK
CEMB.MI,,IT0001128047,4295875576,CEMB.MI,5323025,,CMB
CIRX.MI,,IT0000080447,5000024586,CIRX.MI,4162371,,CIR
AA4.MI,,IT0003198790,4295875870,AA4.MI,7315440,,FKR
ATMI.MI,,IT0000084027,4295875296,ATMI.MI,4063980,,AT
BAMI.MI,,IT0005218380,5052789878,BAMI.MI,BYMD5K9,,BAMI
ASCI.MI,,IT0004093263,4295875852,ASCI.MI,B1JMNT3,,ASC
BGN.MI,,IT0001031084,4295875837,BGN.MI,B1HKSV6,,BGN
BCNT.MI,,IT0001033700,4295875689,BCNT.MI,5815265,,BAN
CARRA.MI,,IT0001046553,4295875521,CARRA.MI,4322272,,CARR
CLII.MI,,IT0003023980,4295875614,CLII.MI,4681456,,CLI
ARN.MI,,IT0004720733,4295875479,ARN.MI,4360487,,ARN
BPSI.MI,,IT0000784196,4295875604,BPSI.MI,4115223,,BPSO
CPRI.MI,,IT0005252207,4295875662,CPRI.MI,BZ4CMZ5,,CPR
DAL.MI,,IT0004053440,4295875304,DAL.MI,B14P8W5,,DAL
ACE.MI,,IT0001207098,4295875677,ACE.MI,5728125,,ACE
A2.MI,,IT0001233417,5000005309,A2.MI,5499131,,A2A
ATL.MI,,IT0003506190,4295875318,ATL.MI,7667163,,ATL
37B.MI,,IT0001268561,4295875630,37B.MI,B23FGY1,,BEC
EMII.MI,,IT0000066123,4295875447,EMII.MI,4116099,,BPE
CED.MI,,IT0001472171,4295875799,CED.MI,4013178,,CED
AEF.MI,,IT0001384590,4295875801,AEF.MI,B23FFF5,,AEF
ACO.MI,,IT0001469953,4295875607,ACO.MI,4231420,,ACO
AUMI.MI,,IT0000084043,4295875533,AUMI.MI,4029799,,AUTME
SARIn.MI,,IT0001005070,4295875328,SARIn.MI,4072533,,BSRP
EMBI.MI,,IT0003121677,4295875346,EMBI.MI,7135251,,CE
DANI.MI,,IT0000076502,4295875649,DANI.MI,4253350,,DAN
AZMT.MI,,IT0003261697,4295875508,AZMT.MI,B019M65,,AZM
AMPF.MI,,IT0004056880,4295875484,AMPF.MI,B14NJ71,,AMP
BMPS.MI,,IT0005218752,4295875749,BMPS.MI,BDJ0CR2,,BMPS
CALI.MI,,IT0003127930,4295875334,CALI.MI,7148594,,CALT
AGL.MI,,IT0001137345,4295875581,AGL.MI,5256206,,AGL
DESI.MI,,IT0001041000,4295875538,DESI.MI,4115740,,BDB
BZU.MI,,IT0001347308,4295875751,BZU.MI,5782206,,BZU
CLFF.MI,,IT0003025019,4295875701,CLFF.MI,B0N05Q7,,CLF
CAI.MI,,IT0004329733,4295875548,CAI.MI,4103518,,CAI
CASS.MI,,IT0000784154,5000006093,CASS.MI,4731027,,CASS
ELC.MI,,IT0003404214,4295875867,ELC.MI,B1GFPS8,,ELC
EM.MI,,IT0001237053,4295875657,EM.MI,5480588,,EM
EDNn.MI,,IT0003372205,4295875687,EDNn.MI,7513686,,EDNR
ENI.MI,,IT0003132476,4295875633,ENI.MI,7145056,,ENI
E5T.MI,,IT0003895668,4295875497,E5T.MI,B0PQC06,,ETH
FCHA.MI,,NL0010877643,5043319761,FCHA.MI,BRJFWP3,,FCA
ELEN.MI,,IT0005188336,4295875694,ELEN.MI,BYT1H44,,ELN
GASI.MI,,IT0000062072,4295875714,GASI.MI,4056719,,G
DLG.MI,,IT0003115950,4295875679,DLG.MI,7169517,,DLG
US.MI,,IT0004827447,4295875706,US.MI,B89YH96,,US
LDOF.MI,,IT0003856405,4295875430,LDOF.MI,B0DJNG0,,LDO
ERG.MI,,IT0001157020,4295875564,ERG.MI,5337093,,ERG
FIMI.MI,,IT0003365613,4295875875,FIMI.MI,7518324,,FM
FDA.MI,,IT0001498481,4295875699,FDA.MI,4768133,,FDA
DIAS.MI,,IT0003492391,4295875832,DIAS.MI,B234WN9,,DIA
DEA.MI,,IT0001431805,4295875804,DEA.MI,5932012,,DEA
ENEI.MI,,IT0003128367,4295875798,ENEI.MI,7144569,,ENEL
DIB.MI,,IT0001469995,4295875609,DIB.MI,B39KMF0,,DIB
GFRN.MI,,IT0003203947,4295875652,GFRN.MI,7265943,,GE
GEO.MI,,IT0003697080,4295875840,GEO.MI,B044JP5,,GEO
HRA.MI,,IT0001250932,4295875817,HRA.MI,7598003,,HER
GSP.MI,,IT0004098510,4295875865,GSP.MI,B1J0FQ8,,GSP
MDBI.MI,,IT0000062957,4295875731,MDBI.MI,4574813,,MB
MTV.MI,,IT0001447785,4295875792,MTV.MI,4002789,,MTV
MARR.MI,,IT0003428445,4295875443,MARR.MI,B0B87F6,,MARR
ISP.MI,,IT0000072618,4295875735,ISP.MI,4076836,,ISP
IRC.MI,,IT0001077780,4295875559,IRC.MI,5158982,,IRC
LIT.MI,,IT0004370463,4295875547,LIT.MI,4185129,,LIT
LR.MI,,IT0004210289,4295875450,LR.MI,B1YS846,,LR
IGD.MI,,IT0005322612,4295875873,IGD.MI,BF0VLX7,,IGD
SERK.MI,,IT0005283640,4295875617,SERK.MI,BYZKJW7,,SERI
IGV.MI,,IT0005108219,4295875642,IGV.MI,BYPC837,,IGV
IREE.MI,,IT0003027817,4295875719,IREE.MI,4783211,,IRE
LDO.MI,,IT0001055521,4295875511,LDO.MI,4726993,,LD
MOED.MI,,IT0001469383,4295875311,MOED.MI,4084895,,MN
PAGR.MI,,IT0001467577,4295875828,PAGR.MI,B03VTX5,,PAN
PSF.MI,,IT0001352217,4295875788,PSF.MI,5810033,,PSF
RECI.MI,,IT0003828271,4295875399,RECI.MI,B07DRZ5,,REC
RCSM.MI,,IT0004931496,4295875531,RCSM.MI,BBD8096,,RCS
RATI.MI,,IT0004724107,4295875384,RATI.MI,5711385,,RAT
SAEI.MI,,IT0001029492,4295875438,SAEI.MI,4760850,,SG
TIP.MI,,IT0003153621,4295875846,TIP.MI,B0NN179,,TIP
TOD.MI,,IT0003007728,4295875611,TOD.MI,4643735,,TOD
SALI.MI,,IT0003865570,4295875738,SALI.MI,B09MRX8,,SAL
IGS.MI,,IT0001069902,4295875872,IGS.MI,7708244,,ISG
ITMI.MI,,IT0005253205,4295875664,ITMI.MI,BZ05RT7,,ITM
MTCM.MI,,IT0004931058,4295875436,MTCM.MI,BBGTNT7,,MT
PRT.MI,,IT0003850929,4295875663,PRT.MI,B08QZ48,,PRT
IOL.MI,,IT0005187940,4295875887,IOL.MI,BD3J350,,IOL
JUVE.MI,,IT0000336518,4295875626,JUVE.MI,7264809,,JUVE
PRII.MI,,IT0003124663,4295875795,PRII.MI,7135110,,PRI
QFIMM.MI,,IT0003187595,4297042894,QFIMM.MI,7709968,68069230,QFIMM
QFATL.MI,,IT0004014707,4297675601,QFATL.MI,B14P8R0,68064564,QFATL
LAZI.MI,,IT0003621783,4295875595,LAZI.MI,7773640,,SSL
CRDI.MI,,IT0005239360,4295875726,CRDI.MI,BYMXPS7,,UCG
UNPI.MI,,IT0004810054,4295875441,UNPI.MI,B7SF135,,UNI
MOL.MI,,IT0004195308,4295875843,MOL.MI,B1Y6V63,,MOL
PQ.MI,,IT0004240443,4295875866,PQ.MI,B28TQG0,,PQ
SRS.MI,,IT0000433307,4295875673,SRS.MI,B04F679,,SRS
SRG.MI,,IT0003153415,4295875615,SRG.MI,7251470,,SRG
MTTI.MI,,IT0001447348,4295875377,MTTI.MI,5946284,,MIT
SIS.MI,,IT0003201198,4295875638,SIS.MI,7307425,,SIS
VALS.MI,,IT0001018362,4295875445,VALS.MI,B17PVF6,,VLS
NR.MI,,IT0005330516,4295875683,NR.MI,BG227F9,,NR
STM.MI,,NL0000226223,4295867372,STM.MI,5962343,,STM
TENR.MI,,LU0156801721,4295883040,TENR.MI,7538515,,TEN
TAS.MI,,IT0001424644,4295875782,TAS.MI,5979763,,TAS
REY.MI,,IT0005282865,4295875697,REY.MI,BZ1DZ96,,REY
PLC.MI,,IT0005339160,4295875815,PLC.MI,BGDSPZ2,,PLC
SGFI.MI,,IT0000076536,4295875411,SGFI.MI,4820668,,SO
SOLS.MI,,IT0001206769,4295875648,SOLS.MI,5490684,,SOL
TRN.MI,,IT0003242622,4295875459,TRN.MI,B01BN57,,TRN
PRY.MI,,IT0004176001,4295875844,PRY.MI,B1W4V69,,PRY
UBI.MI,,IT0003487029,4295875830,UBI.MI,7622225,,UBI
TXTS.MI,,IT0001454435,4295875806,TXTS.MI,4081885,,TXT
XPR.MI,,IT0001477402,4295875770,XPR.MI,4209041,,XPR
IF.MI,,IT0003188064,4295875613,IF.MI,7242087,,IF
IMAI.MI,,IT0001049623,4295875494,IMAI.MI,4557999,,IMA
ITPG.MI,,IT0001078911,4295875541,ITPG.MI,5161407,,IP
MS.MI,,IT0001063210,4295875510,MS.MI,5077946,,MS
PIA.MI,,IT0003073266,4295875691,PIA.MI,B15CPD5,,PIA
PNNI.MI,,IT0003056386,4295875407,PNNI.MI,7030185,,PINF
